index,User_ID,Cust_name,Product_ID,Gender,Age__Group,Age,Marital_Status,State_name,Zone_a,Occupation,Product_Category,Orders,Amount,age_group
1804,1005156,Brooks,P00154442,F,18-25,20,1,Uttar Pradesh,Central,Aviation,Clothing & Apparel,3,8740,19-30
1805,1000183,Hemangi,P00084342,M,46-50,47,1,Bihar,Eastern,IT Sector,Clothing & Apparel,2,8739,41-50
1806,1005509,Subhashree,P00121542,F,26-35,33,1,Delhi,Central,Healthcare,Footwear & Shoes,3,8739,31-40
1807,1005824,Eva,P00277542,F,18-25,22,0,Bihar,Eastern,Aviation,Clothing & Apparel,2,8731,19-30
1808,1003401,Ameesha,P00326542,F,36-45,43,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,8727,41-50
1809,1000927,Aimee,P00017742,M,26-35,31,0,Delhi,Central,Chemical,Clothing & Apparel,2,8724,31-40
1810,1001647,Norvell,P00278942,F,18-25,20,0,Kerala,Southern,Healthcare,Furniture,2,8722,19-30
1811,1001019,Neil,P00272142,F,36-45,39,0,Jharkhand,Eastern,Retail,Clothing & Apparel,1,8717,31-40
1812,1001841,McNair,P00170842,F,18-25,25,1,Gujarat,Western,IT Sector,Clothing & Apparel,2,8716,19-30
1813,1000675,Barry,P00255542,F,26-35,29,1,Madhya Pradesh,Central,Agriculture,Footwear & Shoes,3,8709,19-30
1814,1001680,Vasudev,P00164042,M,26-35,26,0,Maharashtra,Western,Automobile,Clothing & Apparel,1,8705,19-30
1815,1001639,Charika,P00014242,F,26-35,26,1,Telangana,Southern,Automobile,Clothing & Apparel,3,8705,19-30
1816,1003841,Philip,P00288742,F,46-50,50,1,Uttar Pradesh,Central,Agriculture,Clothing & Apparel,2,8703,41-50
1817,1001359,Aarushi,P0096142,F,36-45,39,0,Madhya Pradesh,Central,Govt,Clothing & Apparel,3,8699,31-40
1818,1002909,Debra,P00048942,F,26-35,27,0,Haryana,Northern,Healthcare,Clothing & Apparel,1,8696,19-30
1819,1003618,Keshav,P00357642,M,18-25,19,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,3,8695,19-30
1820,1005812,Chikku,P00315542,M,26-35,27,1,Kerala,Southern,Lawyer,Clothing & Apparel,3,8693,19-30
1821,1002063,Shreyshi,P00170742,F,26-35,27,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,8690,19-30
1822,1005269,Frank,P00361242,F,18-25,20,1,Maharashtra,Western,Aviation,Clothing & Apparel,4,8682,19-30
1823,1004258,Katrina,P00231142,M,26-35,27,1,Madhya Pradesh,Central,Banking,Clothing & Apparel,1,8680,19-30
1824,1004007,Shifley,P00039242,F,36-45,39,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,8679,31-40
1825,1004323,Ed,P00223542,F,18-25,20,1,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,2,8676,19-30
1826,1005805,Childs,P00124742,M,26-35,32,0,Maharashtra,Western,IT Sector,Clothing & Apparel,2,8676,31-40
1827,1003311,Neola,P00040242,F,26-35,27,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,2,8674,19-30
1828,1005046,Derr,P00218242,F,26-35,29,0,Jharkhand,Eastern,Retail,Clothing & Apparel,3,8673,19-30
1829,1005806,Roper,P00299842,M,51-55,52,1,Madhya Pradesh,Central,Hospitality,Clothing & Apparel,4,8662,51-80
1830,1001969,Klamczynski,P00191542,M,26-35,32,0,Andhra Pradesh,Southern,IT Sector,Clothing & Apparel,4,8658,31-40
1831,1005526,Black,P00241142,M,36-45,45,0,Uttarakhand,Central,Healthcare,Clothing & Apparel,4,8654,41-50
1832,1003333,Alyssa,P00023242,F,18-25,24,0,Gujarat,Western,Construction,Clothing & Apparel,3,8651,19-30
1833,1005794,Anchal,P00322042,F,36-45,37,0,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,3,8648,31-40
1834,1005885,Perrino,P00135342,F,26-35,26,0,Punjab,Northern,IT Sector,Clothing & Apparel,4,8644,19-30
1835,1002909,Debra,P00192742,F,26-35,27,0,Himachal Pradesh,Northern,Media,Clothing & Apparel,2,8641,19-30
1836,1003018,Rhea,P00327642,F,36-45,43,1,Karnataka,Southern,Hospitality,Clothing & Apparel,2,8641,41-50
1837,1002334,Moumita,P00353142,M,55+,64,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,8641,51-80
1838,1003067,Gunjan,P0093942,M,26-35,30,1,Karnataka,Southern,Aviation,Clothing & Apparel,3,8637,19-30
1839,1004453,Kshitij,P00112642,F,36-45,40,1,Delhi,Central,Banking,Footwear & Shoes,3,8635,31-40
1840,1000148,Rutuja,P00312142,F,51-55,54,0,Kerala,Southern,Agriculture,Clothing & Apparel,1,8633,51-80
1841,1003280,Keith,P00179542,F,26-35,33,1,Gujarat,Western,Govt,Clothing & Apparel,2,8628,31-40
1842,1000752,Flathmann,P00149142,M,26-35,31,0,Gujarat,Western,Banking,Clothing & Apparel,3,8621,31-40
1843,1000588,Joni,P00142042,M,26-35,26,0,Uttar Pradesh,Central,Chemical,Clothing & Apparel,2,8620,19-30
1844,1004477,Pratiksha,P00284942,F,26-35,31,1,Maharashtra,Western,Healthcare,Clothing & Apparel,4,8617,31-40
1845,1005852,Maureen,P00033142,M,26-35,31,0,Kerala,Southern,Textile,Clothing & Apparel,2,8616,31-40
1846,1000163,Rachel,P00019042,M,18-25,25,0,Delhi,Central,Banking,Footwear & Shoes,3,8612,19-30
1847,1003654,Rohit,P00080642,F,26-35,32,0,Delhi,Central,Media,Clothing & Apparel,1,8612,31-40
1848,1001078,Shreya,P00290142,M,46-50,50,1,Karnataka,Southern,Banking,Clothing & Apparel,4,8605,41-50
1849,1000877,Sanjova,P00112942,F,26-35,26,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,2,8601,19-30
1850,1001679,Pooja,P00270042,F,26-35,32,0,Uttarakhand,Central,Hospitality,Clothing & Apparel,4,8600,31-40
1851,1004250,Kalyani,P00016442,M,51-55,52,0,Karnataka,Southern,Aviation,Clothing & Apparel,2,8597,51-80
1852,1002106,Luke,P00044042,M,18-25,21,1,Uttar Pradesh,Central,Banking,Footwear & Shoes,3,8593,19-30
1853,1005954,Charlotte,P00101142,F,46-50,48,0,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,1,8589,41-50
1854,1003067,Gunjan,P00025542,M,26-35,35,0,Punjab,Northern,Banking,Clothing & Apparel,3,8575,31-40
1855,1001422,Patricia,P00183942,F,36-45,44,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,8575,41-50
1856,1002091,Prichep,P00336042,M,36-45,41,1,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,3,8572,41-50
1857,1003116,Steve,P00363442,F,26-35,32,0,Uttar Pradesh,Central,Construction,Clothing & Apparel,2,8569,31-40
1858,1000442,Vivek,P00071142,F,26-35,34,0,Kerala,Southern,IT Sector,Clothing & Apparel,2,8567,31-40
1859,1000780,Ishit,P00090342,F,26-35,30,0,Bihar,Eastern,Aviation,Clothing & Apparel,2,8566,19-30
1860,1004810,Schnelling,P00155142,F,18-25,23,0,Kerala,Southern,Aviation,Tupperware,2,8551,19-30
1861,1002389,Aayush,P00197542,F,26-35,26,0,Karnataka,Southern,IT Sector,Footwear & Shoes,3,8549,19-30
1862,1001021,Pradeep,P00269042,F,36-45,44,0,Delhi,Central,Banking,Footwear & Shoes,3,8484,41-50
1863,1005196,Derr,P00033642,M,55+,76,1,Madhya Pradesh,Central,Aviation,Footwear & Shoes,2,8378,51-80
1864,1001968,Tron,P00356042,F,26-35,30,0,Uttar Pradesh,Central,Healthcare,Sports Products,4,8346,19-30
1865,1000216,Gjertsen,P00313042,M,46-50,46,1,Uttarakhand,Central,Media,Furniture,3,8346,41-50
1866,1003824,Dilbeck,P00051842,M,26-35,28,0,Gujarat,Western,Govt,Footwear & Shoes,1,8343,19-30
1867,1004328,Hilary,P00188742,F,51-55,54,1,Bihar,Eastern,Chemical,Food,4,8330,51-80
1868,1003464,Parth,P00001642,M,26-35,31,0,Himachal Pradesh,Northern,Aviation,Food,1,8329,31-40
1869,1002786,Nancy,P00013942,F,26-35,26,0,Karnataka,Southern,Retail,Footwear & Shoes,2,8269,19-30
1870,1003618,Keshav,P00263642,M,18-25,19,0,Rajasthan,Northern,Hospitality,Footwear & Shoes,1,8235,19-30
1871,1005622,Corinna,P00199342,F,36-45,42,0,Madhya Pradesh,Central,Lawyer,Footwear & Shoes,1,8216,41-50
1872,1003074,Norling,P00182842,F,26-35,32,1,Maharashtra,Western,Aviation,Food,1,8207,31-40
1873,1000278,Cindy,P00122742,F,46-50,47,1,Maharashtra,Western,Hospitality,Furniture,4,8207,41-50
1874,1003771,Chirag,P00196942,F,26-35,30,0,Delhi,Central,Banking,Footwear & Shoes,1,8206,19-30
1875,1000136,Lisa,P00336942,F,18-25,21,1,Haryana,Northern,Retail,Sports Products,4,8206,19-30
1876,1004334,Akash,P00124942,F,26-35,34,1,Madhya Pradesh,Central,Aviation,Food,4,8189,31-40
1877,1000840,Arpita,P00125142,M,26-35,30,0,Gujarat,Western,Hospitality,Food,1,8188,19-30
1878,1001772,Weien,P00186142,F,55+,58,1,Karnataka,Southern,Healthcare,Sports Products,4,8187,51-80
1879,1004819,Swetha,P00352442,F,36-45,41,1,Karnataka,Southern,Agriculture,Food,3,8150,41-50
1880,1005026,Stuti,P00088342,F,26-35,27,1,Rajasthan,Northern,Aviation,Electronics & Gadgets,3,8141,19-30
1881,1004725,Jackson,P00196242,F,36-45,38,1,Uttar Pradesh,Central,Construction,Food,3,8135,31-40
1882,1003129,Palak,P00327042,F,26-35,31,0,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,3,8134,31-40
1883,1004535,Mousam,P00274642,F,18-25,25,0,Jharkhand,Eastern,Banking,Electronics & Gadgets,1,8134,19-30
1884,1005524,Shreyshi,P00202542,F,0-17,17,1,Punjab,Northern,IT Sector,Electronics & Gadgets,2,8134,Nov-18
1885,1003018,Rhea,P00020442,F,36-45,38,0,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,2,8131,31-40
1886,1000746,Uudhav,P00162842,M,18-25,21,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,2,8130,19-30
1887,1003263,Ritsa,P00334742,F,51-55,51,1,Himachal Pradesh,Northern,Automobile,Electronics & Gadgets,1,8129,51-80
1888,1004101,Avni,P00329342,F,18-25,23,1,Himachal Pradesh,Northern,Chemical,Electronics & Gadgets,2,8127,19-30
1889,1001976,Waldorf,P00194542,F,36-45,39,0,Uttar Pradesh,Central,Govt,Sports Products,1,8125,31-40
1890,1001524,Hallie,P00361442,F,18-25,22,0,Uttarakhand,Central,Healthcare,Electronics & Gadgets,4,8125,19-30
1891,1000855,Sung,P00003142,M,18-25,23,0,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,4,8123,19-30
1892,1002878,Duane,P00357442,M,51-55,55,1,Madhya Pradesh,Central,Govt,Furniture,3,8123,51-80
1893,1004328,Hilary,P00119342,F,51-55,53,1,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,1,8119,51-80
1894,1003526,Kartikay,P00126642,F,36-45,38,1,Himachal Pradesh,Northern,Govt,Electronics & Gadgets,4,8115,31-40
1895,1001884,Eugene,P00200442,F,46-50,50,1,Andhra Pradesh,Southern,Media,Electronics & Gadgets,4,8111,41-50
1896,1000445,Sukruta,P00233242,F,46-50,49,0,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,4,8111,41-50
1897,1004446,Gunjan,P00046042,F,18-25,21,1,Bihar,Eastern,Chemical,Electronics & Gadgets,1,8109,19-30
1898,1001362,Holden,P00260842,F,36-45,39,1,Delhi,Central,Chemical,Electronics & Gadgets,3,8109,31-40
1899,1001273,Karen,P00241742,F,36-45,42,0,Maharashtra,Western,Healthcare,Food,2,8109,41-50
1900,1002457,Latchford,P00181242,F,26-35,32,1,Haryana,Northern,Aviation,Electronics & Gadgets,4,8106,31-40
1901,1001613,Eva,P00050042,M,18-25,24,1,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,1,8105,19-30
1902,1002857,Sukant,P00076342,F,26-35,31,0,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,1,8103,31-40
1903,1001294,Maya,P0099342,M,51-55,51,0,Gujarat,Western,Govt,Food,1,8100,51-80
1904,1000230,Aayush,P00300942,F,46-50,50,0,Himachal Pradesh,Northern,Automobile,Electronics & Gadgets,4,8098,41-50
1905,1004508,Phonely,P00160542,F,26-35,28,1,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,1,8097,19-30
1906,1005516,Leslie,P00282442,M,51-55,54,1,Bihar,Eastern,Food Processing,Electronics & Gadgets,2,8096,51-80
1907,1005222,Rane,P00354242,F,26-35,32,1,Maharashtra,Western,Banking,Decor,1,8096,31-40
1908,1005350,Coram,P00185342,F,18-25,23,1,Bihar,Eastern,Hospitality,Electronics & Gadgets,2,8095,19-30
1909,1002015,Chong,P00077942,F,18-25,22,0,Rajasthan,Northern,Lawyer,Electronics & Gadgets,4,8095,19-30
1910,1003539,Rahul,P00022742,M,26-35,27,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,3,8087,19-30
1911,1003328,Sonakshi,P00129942,F,55+,78,1,Bihar,Eastern,Banking,Electronics & Gadgets,1,8079,51-80
1912,1000216,Gjertsen,P00283542,F,46-50,48,1,Telangana,Southern,IT Sector,Food,1,8076,41-50
1913,1000624,Fisher,P00008142,F,26-35,35,0,Maharashtra,Western,Chemical,Furniture,2,8071,31-40
1914,1002724,Bhaggyasree,P00134142,M,46-50,47,0,Uttar Pradesh,Central,Hospitality,Electronics & Gadgets,3,8071,41-50
1915,1005682,Donatelli,P00159842,F,18-25,19,1,Haryana,Northern,Food Processing,Food,3,8068,19-30
1916,1001266,Emily,P00162642,F,26-35,33,0,Haryana,Northern,IT Sector,Electronics & Gadgets,1,8064,31-40
1917,1002825,Sanjana,P00012442,M,26-35,29,0,Uttar Pradesh,Central,Healthcare,Food,4,8063,19-30
1918,1005163,Bhavna,P00336342,F,46-50,47,1,Jharkhand,Eastern,Chemical,Electronics & Gadgets,2,8061,41-50
1919,1004643,Christine,P00005942,F,26-35,28,1,Maharashtra,Western,Hospitality,Electronics & Gadgets,2,8052,19-30
1920,1001298,Siddharth,P00322942,F,36-45,40,1,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,3,8049,31-40
1921,1001420,Harms,P00157342,F,18-25,24,1,Uttar Pradesh,Central,Hospitality,Decor,1,8046,19-30
1922,1002895,Carol,P00041642,F,26-35,30,0,Haryana,Northern,Aviation,Electronics & Gadgets,4,8044,19-30
1923,1001220,Nelson,P00040742,F,0-17,16,1,Punjab,Northern,Healthcare,Electronics & Gadgets,2,8043,Nov-18
1924,1002167,Gannaway,P00206742,M,26-35,33,1,Uttar Pradesh,Central,IT Sector,Decor,3,8042,31-40
1925,1004094,Chikku,P00082742,F,26-35,33,0,Karnataka,Southern,Construction,Food,1,8040,31-40
1926,1001675,Utsav,P00246042,M,26-35,26,1,Karnataka,Southern,Media,Electronics & Gadgets,2,8039,19-30
1927,1005916,Surbhi,P00282542,F,51-55,54,0,Uttar Pradesh,Central,Govt,Electronics & Gadgets,4,8036,51-80
1928,1004725,Jackson,P00217342,F,36-45,37,0,Gujarat,Western,IT Sector,Electronics & Gadgets,2,8034,31-40
1929,1000030,Shrichand,P00174342,M,36-45,41,0,Karnataka,Southern,Healthcare,Food,1,8032,41-50
1930,1002905,Abhimanyu,P00190342,M,36-45,45,0,Himachal Pradesh,Northern,Govt,Electronics & Gadgets,4,8031,41-50
1931,1003808,Vishakha,P00165742,F,26-35,33,0,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,2,8030,31-40
1932,1005234,Yohann,P00151342,M,26-35,34,0,Uttar Pradesh,Central,Aviation,Food,2,8025,31-40
1933,1004948,Jenkins,P00085442,F,46-50,49,1,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,2,8009,41-50
1934,1000549,Sharda,P00022442,F,26-35,28,0,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,3,8007,19-30
1935,1004425,Indulekha,P00072842,F,36-45,39,1,Maharashtra,Western,Retail,Electronics & Gadgets,2,8004,31-40
1936,1001941,Gopal,P00294442,M,36-45,26,1,Jharkhand,Eastern,IT Sector,Electronics & Gadgets,3,8002,19-30
1937,1000957,Goldenen,P00348342,F,36-45,45,1,Uttar Pradesh,Central,Banking,Electronics & Gadgets,3,8002,41-50
1938,1005220,Amlan,P00183542,F,26-35,34,0,Kerala,Southern,Banking,Electronics & Gadgets,3,7997,31-40
1939,1001015,Bharat,P00050842,F,36-45,42,1,Himachal Pradesh,Northern,Food Processing,Electronics & Gadgets,1,7996,41-50
1940,1003146,Muhammed,P00296442,F,26-35,35,1,Haryana,Northern,Healthcare,Electronics & Gadgets,4,7993,31-40
1941,1001184,Brandow,P0094542,M,26-35,31,1,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,2,7991,31-40
1942,1004728,Larry,P00048842,F,26-35,28,0,Uttar Pradesh,Central,Govt,Food,1,7988,19-30
1943,1004250,Kalyani,P0096342,M,51-55,55,0,Haryana,Northern,Aviation,Electronics & Gadgets,1,7987,51-80
1944,1000173,Muhammed,P00215942,F,26-35,26,1,Punjab,Northern,Food Processing,Electronics & Gadgets,2,7986,19-30
1945,1001733,Gonzalez,P00213842,F,18-25,23,1,Uttar Pradesh,Central,Healthcare,Decor,3,7984,19-30
1946,1003475,Cousins,P00310542,F,26-35,30,1,Jharkhand,Eastern,Construction,Electronics & Gadgets,3,7981,19-30
1947,1003272,Pinky,P00360042,F,36-45,42,1,Kerala,Southern,Banking,Electronics & Gadgets,3,7981,41-50
1948,1001608,Glantz,P00029142,F,26-35,27,0,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,1,7977,19-30
1949,1001354,Scot,P00130142,M,26-35,26,0,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,4,7969,19-30
1950,1004506,Ashbrook,P00119942,F,51-55,51,1,Himachal Pradesh,Northern,Aviation,Furniture,4,7966,51-80
1951,1001425,Sudevi,P00203842,F,0-17,13,0,Maharashtra,Western,Media,Food,3,7966,Nov-18
1952,1000327,Uudhav,P00272642,F,36-45,38,0,Jharkhand,Eastern,IT Sector,Electronics & Gadgets,4,7963,31-40
1953,1004448,Akshat,P00189542,F,26-35,30,0,Uttar Pradesh,Central,Hospitality,Books,3,7963,19-30
1954,1005090,Harton,P00305942,M,36-45,38,0,Maharashtra,Western,Chemical,Books,2,7962,31-40
1955,1001266,Emily,P00207842,F,26-35,27,0,Bihar,Eastern,Textile,Food,4,7959,19-30
1956,1005344,Penelope,P00007942,M,51-55,54,0,Uttar Pradesh,Central,Healthcare,Decor,1,7956,51-80
1957,1000850,Bhawna,P00105442,F,36-45,42,1,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,4,7953,41-50
1958,1003224,Kushal,P00311742,M,26-35,34,0,Himachal Pradesh,Northern,Aviation,Electronics & Gadgets,3,7948,31-40
1959,1003841,Philip,P00213642,F,46-50,46,0,Uttarakhand,Central,Media,Electronics & Gadgets,3,7946,41-50
1960,1004560,Atharv,P00079642,F,26-35,32,1,Telangana,Southern,Govt,Food,1,7943,31-40
1961,1000517,McMahon,P00238742,M,26-35,34,1,Bihar,Eastern,Hospitality,Electronics & Gadgets,2,7937,31-40
1962,1001753,Piyali,P00333042,F,36-45,40,0,Rajasthan,Northern,Textile,Electronics & Gadgets,1,7931,31-40
1963,1001701,Rachel,P00027442,M,26-35,27,1,Himachal Pradesh,Northern,IT Sector,Books,4,7930,19-30
1964,1005446,Sheetal,P00257242,M,51-55,51,0,Delhi,Central,Healthcare,Electronics & Gadgets,4,7929,51-80
1965,1003380,Blumstein,P00195042,F,51-55,54,0,Himachal Pradesh,Northern,Media,Electronics & Gadgets,4,7921,51-80
1966,1003227,Ayush,P00134642,M,26-35,31,0,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,3,7920,31-40
1967,1004663,Manshul,P00023142,F,26-35,30,1,Himachal Pradesh,Northern,Automobile,Electronics & Gadgets,4,7914,19-30
1968,1002042,DeVincentis,P00236042,F,0-17,12,0,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,4,7912,Nov-18
1969,1003191,Hackney,P00136642,F,26-35,26,1,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,4,7898,19-30
1970,1001680,Vasudev,P00021442,M,26-35,26,1,Uttar Pradesh,Central,Banking,Food,3,7895,19-30
1971,1000151,Sujay,P00048642,M,26-35,33,0,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,3,7893,31-40
1972,1000245,Dortch,P00136342,M,36-45,37,1,Maharashtra,Western,Healthcare,Electronics & Gadgets,3,7892,31-40
1973,1000999,Andy,P00295042,F,26-35,32,0,Jharkhand,Eastern,Retail,Electronics & Gadgets,3,7891,31-40
1974,1003507,Brenda,P00277942,F,26-35,34,1,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,1,7875,31-40
1975,1004930,Sanjova,P00035342,F,51-55,52,1,Kerala,Southern,IT Sector,Electronics & Gadgets,3,7875,51-80
1976,1004286,Marie,P00357942,F,36-45,43,0,Uttar Pradesh,Central,Healthcare,Food,2,7872,41-50
1977,1001820,McGuire,P00049142,F,26-35,27,1,Bihar,Eastern,Banking,Electronics & Gadgets,1,7869,19-30
1978,1002109,Gelder,P00368742,F,26-35,35,0,Madhya Pradesh,Central,Food Processing,Electronics & Gadgets,2,7869,31-40
1979,1000134,Bickford,P00337942,F,26-35,30,0,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,3,7865,19-30
1980,1000366,Bern,P00008542,F,51-55,54,1,Karnataka,Southern,Food Processing,Food,4,7865,51-80
1981,1002804,Yedwab,P00019342,M,36-45,38,0,Maharashtra,Western,Hospitality,Food,1,7862,31-40
1982,1004342,Subhashree,P00019942,F,26-35,28,0,Rajasthan,Northern,Retail,Electronics & Gadgets,2,7856,19-30
1983,1000735,Fox,P00221642,F,26-35,27,1,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,2,7853,19-30
1984,1001812,Aleksandra,P00204042,M,26-35,31,0,Haryana,Northern,Aviation,Electronics & Gadgets,3,7848,31-40
1985,1000549,Sharda,P00169042,F,26-35,30,1,Kerala,Southern,Healthcare,Electronics & Gadgets,3,7847,19-30
1986,1001369,Erica,P00137042,F,26-35,26,0,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,2,7845,19-30
1987,1003387,Amol,P00216842,F,18-25,22,0,Rajasthan,Northern,Food Processing,Electronics & Gadgets,4,7843,19-30
1988,1005890,Gene,P00283442,F,36-45,45,0,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,3,7842,41-50
1989,1005222,Rane,P00212242,F,26-35,31,0,Haryana,Northern,Chemical,Food,1,7842,31-40
1990,1003945,Mrunal,P00335242,M,46-50,50,0,Gujarat,Western,Healthcare,Electronics & Gadgets,3,7840,41-50
1991,1001680,Vasudev,P00004342,M,26-35,26,0,Maharashtra,Western,Govt,Electronics & Gadgets,3,7840,19-30
1992,1000533,Akash,P00133442,F,26-35,31,1,Maharashtra,Western,Media,Electronics & Gadgets,4,7831,31-40
1993,1004213,Workman,P00293042,M,36-45,37,0,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,4,7830,31-40
1994,1004055,Charles,P0094142,F,51-55,51,0,Andhra Pradesh,Southern,Textile,Electronics & Gadgets,3,7830,51-80
1995,1001465,Baptist,P00209942,M,51-55,54,1,Himachal Pradesh,Northern,Construction,Electronics & Gadgets,3,7828,51-80
1996,1005402,Barreto,P00325142,M,26-35,32,1,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,3,7828,31-40
1997,1001908,Anmol,P00011042,F,55+,66,1,Rajasthan,Northern,Food Processing,Electronics & Gadgets,3,7828,51-80
1998,1002798,Barroso,P00176142,M,36-45,41,0,Jharkhand,Eastern,Agriculture,Electronics & Gadgets,4,7826,41-50
1999,1005722,Shourya,P00060242,F,26-35,32,0,Jharkhand,Eastern,Healthcare,Electronics & Gadgets,1,7823,31-40
2000,1000655,Reiten,P00139442,M,26-35,35,0,Maharashtra,Western,Chemical,Decor,2,7821,31-40
2001,1004674,Suman,P00105942,M,36-45,36,0,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,4,7820,31-40
2002,1002369,Chad,P00023942,F,36-45,40,1,Madhya Pradesh,Central,Govt,Food,3,7813,31-40
2003,1002666,Glantz,P00021942,F,46-50,49,0,Uttar Pradesh,Central,IT Sector,Decor,2,7806,41-50
2004,1000173,Muhammed,P00338842,F,26-35,31,1,Jharkhand,Eastern,Retail,Electronics & Gadgets,3,7789,31-40
2005,1000245,Dortch,P00227542,F,36-45,45,0,Kerala,Southern,Textile,Electronics & Gadgets,3,7789,41-50
2006,1003422,Grayson,P00347442,F,26-35,26,1,Uttar Pradesh,Central,Healthcare,Decor,2,7784,19-30
2007,1004940,Preis,P00116942,M,51-55,54,1,Punjab,Northern,Aviation,Electronics & Gadgets,3,7782,51-80
2008,1003610,Pournamasi,P00203242,F,18-25,19,1,Punjab,Northern,Aviation,Electronics & Gadgets,4,7775,19-30
2009,1000754,Ritter,P00265042,F,36-45,45,1,Punjab,Northern,Aviation,Electronics & Gadgets,2,7775,41-50
2010,1005981,Krishna,P00291942,F,36-45,43,1,Bihar,Eastern,Hospitality,Electronics & Gadgets,1,7772,41-50
2011,1004486,Tate,P00247342,F,36-45,39,1,Andhra Pradesh,Southern,Media,Electronics & Gadgets,2,7769,31-40
2012,1003904,Dickinson,P00214242,F,0-17,12,0,Andhra Pradesh,Southern,Lawyer,Electronics & Gadgets,1,7768,Nov-18
2013,1004609,Lopez,P00160342,M,26-35,27,1,Bihar,Eastern,Lawyer,Books,2,7753,19-30
2014,1005749,Ken,P00288542,F,26-35,29,1,Maharashtra,Western,IT Sector,Food,4,7753,19-30
2015,1002419,Shantanu,P00210142,F,26-35,35,1,Gujarat,Western,Lawyer,Food,3,7708,31-40
2016,1003509,Garverick,P00185642,F,18-25,24,1,Karnataka,Southern,Automobile,Food,2,7701,19-30
2017,1001969,Klamczynski,P00124542,M,26-35,31,0,Maharashtra,Western,Retail,Food,4,7659,31-40
2018,1002825,Sanjana,P00151542,M,26-35,26,1,Haryana,Northern,Aviation,Food,2,7640,19-30
2019,1000453,Emerson,P00217142,F,18-25,22,0,Bihar,Eastern,Retail,Food,1,7622,19-30
2020,1005039,Lampkin,P00291042,M,36-45,38,0,Bihar,Eastern,Retail,Food,1,7601,31-40
2021,1004238,Dona,P00180142,F,36-45,45,1,Uttar Pradesh,Central,Aviation,Beauty,2,7576,41-50
2022,1001465,Baptist,P00245142,F,51-55,51,1,Madhya Pradesh,Central,Retail,Beauty,2,7572,51-80
2023,1001835,Jamie,P00023642,F,26-35,29,0,Madhya Pradesh,Central,IT Sector,Beauty,2,7485,19-30
2024,1004161,Murray,P00317342,F,46-50,48,1,Madhya Pradesh,Central,Hospitality,Clothing & Apparel,2,7193,41-50
2025,1003469,Schoenberger,P00072442,F,46-50,50,0,Bihar,Eastern,IT Sector,Clothing & Apparel,1,7190,41-50
2026,1001769,Anubhaw,P00240542,F,26-35,31,1,Delhi,Central,Banking,Clothing & Apparel,4,7190,31-40
2027,1005574,Foulston,P00280942,F,26-35,35,0,Maharashtra,Western,Retail,Clothing & Apparel,3,7190,31-40
2028,1001912,Hazel,P00158342,F,26-35,29,0,Maharashtra,Western,Chemical,Clothing & Apparel,4,7189,19-30
2029,1001605,Barnes,P00141742,M,18-25,22,0,Himachal Pradesh,Northern,Retail,Clothing & Apparel,4,7185,19-30
